city_name,year,temperature,precipitation,snowfall,sunshine,shortwave_radiation
New York City,1982,10.84,2.38,0.18,8.31,14.53
New York City,1983,11.61,4.03,0.17,8.26,14.35
New York City,1984,11.16,3.32,0.15,8.16,13.86
New York City,1985,11.46,2.41,0.11,8.68,14.64
New York City,1986,11.33,2.98,0.12,8.36,14.4
New York City,1987,10.99,3.07,0.26,8.4,14.28
New York City,1988,10.95,2.61,0.1,8.72,14.91
New York City,1989,10.83,3.88,0.12,8.1,13.98
New York City,1990,12.3,3.17,0.1,8.34,14.25
New York City,1991,12.5,3.06,0.11,8.68,14.81
New York City,1992,10.66,2.92,0.09,8.12,13.99
New York City,1993,11.28,2.96,0.18,8.47,14.64
New York City,1994,11.04,3.41,0.35,8.66,14.82
New York City,1995,11.28,2.49,0.13,8.61,14.63
New York City,1996,10.51,3.77,0.31,7.89,13.93
New York City,1997,11.04,2.67,0.13,8.73,14.91
New York City,1998,12.54,2.66,0.04,8.43,14.09
New York City,1999,12.01,2.88,0.09,8.68,14.86
New York City,2000,10.71,2.68,0.2,8.37,14.07
New York City,2001,11.75,2.22,0.17,8.82,14.99
New York City,2002,12.24,2.72,0.13,8.52,14.78
New York City,2003,10.32,3.79,0.31,7.75,13.43
New York City,2004,11.02,3.29,0.17,8.24,14.09
New York City,2005,11.35,3.21,0.29,8.5,14.63
New York City,2006,12.36,3.32,0.07,8.59,14.47
New York City,2007,11.78,2.9,0.13,8.52,14.74
New York City,2008,11.81,3.31,0.12,8.65,14.73
New York City,2009,11.01,3.36,0.15,7.91,13.61
New York City,2010,12.29,2.87,0.29,8.67,14.74
New York City,2011,12.07,3.98,0.17,8.38,14.23
New York City,2012,12.92,2.56,0.1,8.46,14.38
New York City,2013,11.47,2.78,0.24,8.58,14.53
New York City,2014,10.67,2.72,0.27,8.37,14.48
New York City,2015,11.63,2.69,0.24,8.44,14.64
New York City,2016,12.42,2.45,0.17,8.58,14.63
New York City,2017,12.16,3.18,0.2,8.0,13.75
New York City,2018,11.91,4.76,0.31,7.48,13.32
New York City,2019,11.86,3.74,0.17,8.19,14.16
New York City,2020,12.66,3.38,0.09,8.23,14.26
New York City,2021,12.55,3.87,0.18,8.29,14.36
New York City,2022,12.27,3.78,0.13,8.48,14.99
New York City,2023,12.79,4.18,0.06,8.39,14.73
New York City,2024,14.29,3.71,0.13,8.93,16.42
Orlando,1980,21.6,2.19,0.0,9.7,17.11
Orlando,1981,21.48,1.98,0.0,10.04,17.93
Orlando,1982,22.02,3.63,0.0,9.26,16.23
Orlando,1983,20.82,4.17,0.0,9.1,16.48
Orlando,1984,21.33,2.33,0.0,9.51,17.1
Orlando,1985,21.97,2.31,0.0,9.58,16.93
Orlando,1986,22.16,2.96,0.0,9.58,16.92
Orlando,1987,21.38,4.04,0.0,9.4,16.79
Orlando,1988,21.21,2.92,0.0,9.6,17.13
Orlando,1989,22.38,2.22,0.0,9.94,17.77
Orlando,1990,23.3,1.86,0.0,10.04,17.48
Orlando,1991,22.51,2.84,0.0,9.44,16.54
Orlando,1992,21.79,2.84,0.0,9.27,16.62
Orlando,1993,21.66,3.15,0.0,9.53,17.12
Orlando,1994,22.2,3.38,0.0,9.2,16.06
Orlando,1995,21.56,3.22,0.0,9.38,16.63
Orlando,1996,21.15,2.88,0.0,9.72,17.24
Orlando,1997,21.93,3.23,0.0,9.51,16.9
Orlando,1998,22.41,2.67,0.0,9.78,17.4
Orlando,1999,21.83,2.6,0.0,9.93,17.55
Orlando,2000,21.59,1.82,0.0,10.12,17.85
Orlando,2001,21.74,2.7,0.0,9.52,16.82
Orlando,2002,21.76,3.61,0.0,9.62,16.84
Orlando,2003,21.54,2.79,0.0,9.5,16.68
Orlando,2004,21.71,3.22,0.0,9.75,17.26
Orlando,2005,21.44,3.01,0.0,9.34,16.83
Orlando,2006,22.36,1.67,0.0,10.14,18.0
Orlando,2007,22.48,2.31,0.0,9.87,17.25
Orlando,2008,21.96,2.45,0.0,9.81,17.22
Orlando,2009,22.13,2.65,0.0,9.77,17.3
Orlando,2010,20.96,2.38,0.0,9.9,17.91
Orlando,2011,22.52,2.89,0.0,10.02,17.82
Orlando,2012,22.25,2.6,0.0,9.65,17.14
Orlando,2013,22.33,2.55,0.0,9.62,16.88
Orlando,2014,21.84,2.83,0.0,9.56,17.34
Orlando,2015,23.17,2.46,0.0,9.68,16.78
Orlando,2016,22.42,3.65,0.0,9.81,17.2
Orlando,2017,22.45,4.93,0.0,9.17,16.55
Orlando,2018,21.82,5.17,0.0,9.03,16.25
Orlando,2019,22.54,4.83,0.0,9.27,16.53
Orlando,2020,22.66,4.37,0.0,9.13,16.2
Orlando,2021,22.14,4.76,0.0,9.02,16.4
Orlando,2022,22.05,6.2,0.0,9.5,17.6
Orlando,2023,22.76,4.48,0.0,9.73,18.18
Orlando,2024,22.95,5.29,0.0,9.81,19.07
Osaka,1980,9.28,9.28,0.37,7.52,13.29
Osaka,1981,8.94,6.74,0.29,7.88,13.98
Osaka,1982,9.72,7.08,0.18,7.96,13.95
Osaka,1983,9.42,7.81,0.29,8.15,13.99
Osaka,1984,9.01,4.97,0.42,8.36,14.3
Osaka,1985,9.85,7.99,0.3,7.87,13.63
Osaka,1986,9.22,6.15,0.25,8.44,14.73
Osaka,1987,10.31,6.33,0.29,8.29,14.44
Osaka,1988,9.25,6.82,0.24,8.06,13.79
Osaka,1989,10.51,8.01,0.1,7.94,13.88
Osaka,1990,10.97,7.66,0.19,8.18,14.28
Osaka,1991,10.63,7.8,0.27,7.84,13.62
Osaka,1992,10.04,5.83,0.17,8.29,14.56
Osaka,1993,9.59,8.55,0.18,7.6,13.51
Osaka,1994,10.53,4.55,0.24,8.88,15.34
Osaka,1995,9.2,6.14,0.27,8.16,14.27
Osaka,1996,9.33,6.22,0.25,8.28,14.49
Osaka,1997,9.99,7.56,0.23,8.29,14.36
Osaka,1998,11.41,8.07,0.25,7.58,13.4
Osaka,1999,10.36,7.63,0.22,8.14,13.97
Osaka,2000,10.28,6.73,0.23,8.4,14.59
Osaka,2001,10.07,5.32,0.36,8.39,14.63
Osaka,2002,10.28,6.1,0.27,8.28,14.28
Osaka,2003,10.23,7.69,0.25,7.55,13.26
Osaka,2004,11.28,8.3,0.26,8.46,14.59
Osaka,2005,10.49,4.73,0.4,8.79,14.76
Osaka,2006,10.9,6.63,0.16,7.84,13.64
Osaka,2007,11.07,4.96,0.15,8.55,14.52
Osaka,2008,10.85,4.79,0.22,8.44,14.63
Osaka,2009,11.0,7.09,0.21,8.07,14.33
Osaka,2010,11.2,7.59,0.28,8.13,13.84
Osaka,2011,10.41,7.44,0.18,8.37,14.27
Osaka,2012,10.25,6.13,0.25,8.2,14.09
Osaka,2013,10.76,5.8,0.32,8.73,14.98
Osaka,2014,10.16,6.8,0.38,8.34,14.58
Osaka,2015,11.18,7.04,0.23,7.9,13.9
Osaka,2016,11.74,6.85,0.12,8.14,14.08
Osaka,2017,10.8,6.05,0.49,8.07,14.6
Osaka,2018,11.71,8.65,0.35,8.01,14.34
Osaka,2019,11.87,6.86,0.33,7.97,14.4
Osaka,2020,11.97,8.98,0.31,7.78,13.96
Osaka,2021,11.69,9.34,0.35,7.75,14.1
Osaka,2022,11.64,6.71,0.46,7.79,14.71
Osaka,2023,12.17,6.93,0.32,8.12,15.27
Osaka,2024,14.04,8.59,0.45,7.87,15.74
Oslo,1980,4.38,2.0,0.44,7.27,9.36
Oslo,1981,4.36,1.94,0.37,7.31,9.55
Oslo,1982,5.67,2.63,0.44,7.26,9.96
Oslo,1983,6.56,1.88,0.3,6.73,9.08
Oslo,1984,6.12,2.58,0.43,6.73,9.16
Oslo,1985,3.46,2.5,0.57,7.11,9.28
Oslo,1986,4.95,2.32,0.51,7.35,9.83
Oslo,1987,3.59,2.65,0.36,6.8,9.18
Oslo,1988,5.9,3.06,0.75,7.07,9.44
Oslo,1989,7.46,2.04,0.21,7.52,9.74
Oslo,1990,7.72,2.38,0.33,7.43,9.65
Oslo,1991,6.28,1.85,0.28,7.43,9.71
Oslo,1992,6.79,2.03,0.27,7.23,9.71
Oslo,1993,5.73,1.97,0.41,7.34,9.82
Oslo,1994,5.85,2.16,0.43,7.71,10.3
Oslo,1995,5.9,2.23,0.51,7.17,9.7
Oslo,1996,4.81,2.05,0.31,7.23,9.68
Oslo,1997,6.74,1.96,0.31,7.91,9.97
Oslo,1998,6.0,2.28,0.37,6.58,8.61
Oslo,1999,6.42,2.75,0.56,6.95,9.38
Oslo,2000,7.42,3.12,0.24,6.86,9.1
Oslo,2001,5.45,2.21,0.39,7.05,9.21
Oslo,2002,6.33,2.31,0.44,7.58,9.79
Oslo,2003,6.39,2.13,0.29,7.59,9.97
Oslo,2004,6.54,2.3,0.42,7.5,9.71
Oslo,2005,7.28,1.96,0.21,7.49,9.58
Oslo,2006,7.12,2.7,0.4,7.14,9.79
Oslo,2007,6.92,2.51,0.25,7.23,9.47
Oslo,2008,7.4,2.56,0.38,7.34,9.7
Oslo,2009,6.1,2.61,0.56,7.14,9.56
Oslo,2010,3.72,2.08,0.26,7.22,9.48
Oslo,2011,6.62,2.78,0.37,7.27,9.43
Oslo,2012,5.92,2.69,0.35,7.14,9.27
Oslo,2013,6.31,2.13,0.19,7.52,9.63
Oslo,2014,8.21,2.99,0.37,6.94,9.35
Oslo,2015,7.43,2.71,0.34,7.17,9.57
Oslo,2016,6.78,2.07,0.31,7.31,9.46
Oslo,2017,6.77,2.91,0.41,6.66,9.03
Oslo,2018,7.48,2.49,0.53,7.37,10.61
Oslo,2019,7.01,3.63,0.56,6.49,9.24
Oslo,2020,8.58,3.81,0.3,7.12,9.68
Oslo,2021,7.07,2.64,0.35,7.07,9.67
Oslo,2022,7.54,2.33,0.24,7.24,10.13
Oslo,2023,6.5,3.47,0.61,6.91,10.03
Oslo,2024,8.16,3.88,0.41,7.57,11.38
Ottawa,1980,5.4,2.66,0.33,7.96,13.22
Ottawa,1981,6.59,2.79,0.28,7.26,12.48
Ottawa,1982,6.15,2.38,0.37,7.93,13.5
Ottawa,1983,6.8,2.89,0.52,7.68,13.23
Ottawa,1984,6.45,2.64,0.38,7.6,12.97
Ottawa,1985,6.0,2.3,0.45,8.04,13.28
Ottawa,1986,6.15,3.16,0.36,7.43,12.72
Ottawa,1987,7.1,2.48,0.34,7.88,13.37
Ottawa,1988,6.72,2.58,0.38,7.98,13.31
Ottawa,1989,5.42,2.47,0.34,7.93,13.41
Ottawa,1990,7.48,2.64,0.41,7.27,12.53
Ottawa,1991,7.44,2.59,0.32,8.09,13.59
Ottawa,1992,5.36,2.93,0.37,7.29,12.85
Ottawa,1993,5.84,2.9,0.5,7.65,12.94
Ottawa,1994,5.97,2.58,0.36,7.97,13.16
Ottawa,1995,6.67,2.75,0.49,7.93,13.68
Ottawa,1996,6.14,3.16,0.38,7.5,12.9
Ottawa,1997,5.85,2.71,0.6,7.72,13.23
Ottawa,1998,8.46,2.56,0.28,7.86,13.34
Ottawa,1999,7.72,2.69,0.45,8.35,13.88
Ottawa,2000,6.05,2.97,0.41,7.77,12.82
Ottawa,2001,7.74,2.36,0.34,7.93,13.41
Ottawa,2002,7.26,2.55,0.47,7.88,13.36
Ottawa,2003,6.08,2.94,0.37,8.04,13.47
Ottawa,2004,6.11,2.5,0.36,8.0,13.39
Ottawa,2005,7.14,2.52,0.37,8.0,13.67
Ottawa,2006,7.57,3.35,0.32,7.3,12.61
Ottawa,2007,6.77,2.51,0.51,8.31,13.92
Ottawa,2008,6.44,3.29,0.7,7.88,13.3
Ottawa,2009,6.1,2.59,0.31,7.79,13.17
Ottawa,2010,8.07,2.52,0.24,7.94,13.27
Ottawa,2011,7.49,2.93,0.41,7.67,13.05
Ottawa,2012,8.11,2.51,0.47,8.13,13.64
Ottawa,2013,6.46,2.68,0.48,7.76,13.05
Ottawa,2014,6.22,2.85,0.34,7.7,13.0
Ottawa,2015,6.69,2.51,0.33,8.16,13.89
Ottawa,2016,7.63,2.8,0.53,8.0,13.71
Ottawa,2017,7.06,3.82,0.41,7.35,12.34
Ottawa,2018,7.08,2.86,0.41,7.31,12.86
Ottawa,2019,6.23,2.96,0.41,7.6,13.05
Ottawa,2020,7.91,2.71,0.35,7.8,13.22
Ottawa,2021,8.31,2.6,0.32,8.05,13.39
Ottawa,2022,7.27,3.15,0.43,7.71,13.36
Ottawa,2023,8.11,3.21,0.51,7.37,13.21
Ottawa,2024,10.56,3.28,0.27,8.33,14.78
Paris,1980,9.95,2.01,0.04,6.82,10.53
Paris,1981,10.65,2.48,0.05,6.21,10.08
Paris,1982,11.36,1.94,0.04,7.19,11.16
Paris,1983,11.2,1.79,0.03,7.34,11.37
Paris,1984,10.57,2.17,0.04,7.02,10.98
Paris,1985,9.83,1.53,0.04,7.33,11.22
Paris,1986,10.16,1.9,0.08,7.14,11.0
Paris,1987,9.97,2.02,0.08,6.8,10.74
Paris,1988,11.4,2.03,0.01,6.75,10.6
Paris,1989,11.84,1.58,0.01,8.02,12.12
Paris,1990,12.11,1.46,0.02,8.09,12.46
Paris,1991,10.71,1.35,0.02,7.46,11.54
Paris,1992,11.17,1.6,0.0,6.97,11.11
Paris,1993,10.81,1.99,0.01,7.08,11.25
Paris,1994,12.06,2.1,0.01,7.22,11.35
Paris,1995,11.67,1.88,0.02,7.44,11.46
Paris,1996,10.22,1.53,0.05,7.25,11.48
Paris,1997,11.49,1.79,0.05,7.68,11.93
Paris,1998,11.18,1.8,0.01,6.9,10.84
Paris,1999,11.84,2.2,0.06,7.63,11.53
Paris,2000,11.6,2.26,0.0,7.07,10.86
Paris,2001,11.34,2.4,0.01,7.23,11.24
Paris,2002,11.88,2.16,0.0,7.26,11.2
Paris,2003,12.09,1.41,0.02,8.09,12.68
Paris,2004,11.44,1.58,0.05,7.6,11.8
Paris,2005,11.64,1.47,0.07,7.72,11.7
Paris,2006,11.92,1.77,0.02,7.37,11.55
Paris,2007,11.8,1.91,0.01,7.4,11.41
Paris,2008,11.22,1.79,0.02,7.21,11.31
Paris,2009,11.51,1.68,0.05,7.58,11.66
Paris,2010,10.37,1.66,0.13,7.28,11.63
Paris,2011,12.48,1.56,0.0,7.65,11.9
Paris,2012,11.48,1.82,0.02,7.5,11.6
Paris,2013,11.05,1.84,0.1,7.02,11.22
Paris,2014,12.2,2.22,0.0,7.62,11.62
Paris,2015,12.19,1.46,0.01,7.54,11.77
Paris,2016,11.66,1.93,0.01,7.34,11.38
Paris,2017,12.26,2.02,0.01,7.25,11.36
Paris,2018,12.77,2.14,0.06,7.66,12.22
Paris,2019,12.45,2.06,0.06,7.97,12.43
Paris,2020,13.22,1.77,0.0,8.0,12.33
Paris,2021,11.62,2.03,0.03,7.75,11.9
Paris,2022,13.08,1.93,0.02,7.91,12.95
Paris,2023,13.12,2.67,0.02,7.49,12.23
Paris,2024,13.46,3.42,0.01,7.59,12.9
Philadelphia,1980,17.69,3.59,0.0,8.87,16.47
Philadelphia,1981,17.77,2.68,0.0,9.24,16.75
Philadelphia,1982,18.0,3.68,0.01,8.54,15.73
Philadelphia,1983,16.84,3.94,0.01,8.52,15.91
Philadelphia,1984,17.67,2.78,0.0,9.01,16.49
Philadelphia,1985,17.55,3.01,0.0,8.76,16.02
Philadelphia,1986,18.51,2.68,0.0,8.99,16.61
Philadelphia,1987,17.81,3.53,0.03,9.06,16.78
Philadelphia,1988,17.31,3.22,0.0,8.96,16.73
Philadelphia,1989,17.02,3.86,0.01,8.49,15.7
Philadelphia,1990,19.13,3.37,0.0,9.18,17.01
Philadelphia,1991,18.3,3.9,0.0,8.46,15.61
Philadelphia,1992,17.42,3.44,0.04,8.65,16.15
Philadelphia,1993,17.43,3.81,0.04,8.66,16.24
Philadelphia,1994,17.81,3.82,0.0,8.39,15.6
Philadelphia,1995,17.93,3.41,0.0,8.93,16.74
Philadelphia,1996,17.47,3.34,0.0,8.88,16.44
Philadelphia,1997,17.35,3.56,0.03,8.67,16.01
Philadelphia,1998,18.73,3.86,0.0,8.87,16.49
Philadelphia,1999,18.66,2.69,0.0,9.69,17.45
Philadelphia,2000,18.35,2.37,0.02,9.39,17.21
Philadelphia,2001,17.52,3.68,0.0,8.86,16.32
Philadelphia,2002,18.0,3.44,0.0,8.91,16.2
Philadelphia,2003,17.51,3.0,0.0,8.71,16.08
Philadelphia,2004,17.84,3.7,0.0,8.75,16.15
Philadelphia,2005,18.04,3.26,0.0,9.2,16.8
Philadelphia,2006,18.69,2.88,0.0,9.41,17.22
Philadelphia,2007,18.85,2.16,0.0,9.26,16.96
Philadelphia,2008,17.71,3.42,0.02,9.05,16.63
Philadelphia,2009,17.41,4.85,0.01,8.48,15.94
Philadelphia,2010,17.87,2.91,0.02,9.52,17.33
Philadelphia,2011,18.31,3.12,0.03,9.24,17.23
Philadelphia,2012,18.88,3.57,0.0,9.27,16.85
Philadelphia,2013,17.31,3.89,0.01,8.69,16.02
Philadelphia,2014,17.09,3.2,0.01,9.17,16.96
Philadelphia,2015,18.71,3.25,0.01,8.64,16.06
Philadelphia,2016,19.33,2.94,0.0,9.34,16.83
Philadelphia,2017,18.66,3.4,0.01,8.74,16.07
Philadelphia,2018,18.1,3.87,0.0,8.76,15.96
Philadelphia,2019,18.21,4.46,0.01,8.84,16.36
Philadelphia,2020,18.31,4.54,0.0,8.89,16.48
Philadelphia,2021,17.72,4.11,0.03,8.75,16.09
Philadelphia,2022,17.9,3.95,0.02,9.12,17.43
Philadelphia,2023,18.98,3.2,0.0,9.18,17.41
Philadelphia,2024,19.79,4.3,0.0,9.38,18.61
Portland,1980,14.31,2.5,0.08,8.64,15.62
Portland,1981,13.85,3.07,0.04,8.55,15.23
Portland,1982,14.26,3.76,0.09,8.48,15.19
Portland,1983,14.1,3.54,0.06,8.25,15.18
Portland,1984,14.13,3.95,0.07,8.36,14.98
Portland,1985,13.99,3.49,0.11,8.38,15.05
Portland,1986,14.92,3.4,0.06,8.72,15.62
Portland,1987,14.91,3.0,0.06,8.78,15.7
Portland,1988,14.27,3.06,0.07,9.18,16.52
Portland,1989,13.67,4.18,0.09,8.25,14.95
Portland,1990,15.48,3.77,0.01,8.7,15.56
Portland,1991,15.27,3.7,0.0,8.29,14.8
Portland,1992,14.05,3.02,0.02,8.01,14.71
Portland,1993,14.21,3.3,0.07,8.18,15.22
Portland,1994,14.54,4.24,0.06,8.33,15.24
Portland,1995,14.56,3.53,0.03,8.72,15.72
Portland,1996,13.83,4.29,0.12,8.3,15.18
Portland,1997,13.75,3.98,0.05,8.15,14.96
Portland,1998,15.85,3.31,0.04,8.37,15.11
Portland,1999,15.63,2.62,0.03,9.12,16.27
Portland,2000,14.62,2.92,0.04,8.85,15.94
Portland,2001,14.78,3.2,0.03,9.05,16.07
Portland,2002,14.91,3.44,0.06,8.54,15.34
Portland,2003,14.11,4.0,0.08,8.35,15.08
Portland,2004,14.69,4.12,0.05,8.59,15.17
Portland,2005,15.14,2.85,0.01,8.73,15.58
Portland,2006,15.16,3.03,0.06,8.78,15.7
Portland,2007,16.19,2.34,0.01,9.33,16.55
Portland,2008,14.56,3.38,0.04,8.69,15.71
Portland,2009,14.26,3.84,0.03,8.13,14.64
Portland,2010,14.83,2.84,0.1,9.03,16.22
Portland,2011,15.32,3.84,0.04,8.44,15.39
Portland,2012,16.13,3.04,0.01,9.08,16.15
Portland,2013,13.98,3.59,0.03,8.6,15.19
Portland,2014,13.83,3.26,0.04,8.71,15.67
Portland,2015,15.19,3.56,0.1,8.24,15.14
Portland,2016,15.85,3.1,0.09,9.08,15.91
Portland,2017,15.18,3.99,0.01,8.3,15.2
Portland,2018,14.6,5.09,0.06,7.88,14.49
Portland,2019,15.29,5.01,0.04,8.36,15.38
Portland,2020,14.75,4.81,0.03,8.15,14.85
Portland,2021,14.8,4.99,0.05,8.26,15.12
Portland,2022,14.63,4.31,0.11,8.81,16.44
Portland,2023,15.49,3.68,0.01,8.7,16.25
Portland,2024,17.02,3.71,0.03,9.28,17.94
Prague,1980,7.85,1.86,0.2,6.76,10.3
Prague,1981,8.84,2.34,0.18,6.9,10.39
Prague,1982,9.68,1.2,0.06,7.75,11.51
Prague,1983,9.94,1.66,0.11,7.02,10.82
Prague,1984,8.75,1.57,0.1,6.97,10.34
Prague,1985,8.24,1.47,0.17,7.12,10.74
Prague,1986,9.07,1.68,0.12,7.13,10.73
Prague,1987,7.99,2.0,0.14,6.82,10.3
Prague,1988,9.72,1.72,0.17,7.18,10.75
Prague,1989,10.2,1.49,0.04,7.68,11.07
Prague,1990,10.3,1.29,0.07,7.65,11.22
Prague,1991,9.07,1.28,0.09,7.31,10.94
Prague,1992,10.23,1.54,0.04,7.58,11.32
Prague,1993,9.15,1.73,0.14,7.65,11.39
Prague,1994,10.59,1.57,0.04,7.62,11.33
Prague,1995,9.45,2.03,0.15,7.37,11.05
Prague,1996,7.63,1.64,0.13,7.14,10.6
Prague,1997,8.94,1.61,0.07,7.67,11.37
Prague,1998,9.92,1.64,0.05,7.25,10.65
Prague,1999,10.16,1.42,0.1,7.19,10.81
Prague,2000,10.74,1.65,0.07,7.33,11.01
Prague,2001,9.38,1.99,0.13,6.67,10.4
Prague,2002,10.06,2.24,0.07,7.32,10.84
Prague,2003,10.34,1.17,0.07,8.42,12.39
Prague,2004,9.73,1.55,0.15,7.7,11.29
Prague,2005,9.47,1.63,0.16,7.85,11.67
Prague,2006,10.12,1.49,0.12,8.01,11.84
Prague,2007,10.87,1.78,0.1,7.83,11.58
Prague,2008,10.43,1.63,0.05,7.59,11.19
Prague,2009,10.08,1.78,0.11,7.43,11.29
Prague,2010,8.27,2.24,0.27,7.13,11.01
Prague,2011,10.25,1.44,0.03,7.98,11.73
Prague,2012,10.09,1.77,0.13,7.73,11.57
Prague,2013,9.46,1.75,0.15,6.89,10.76
Prague,2014,11.27,1.45,0.04,7.74,11.36
Prague,2015,11.38,1.45,0.04,7.78,11.62
Prague,2016,10.46,1.5,0.07,7.61,11.24
Prague,2017,10.48,1.68,0.09,7.58,11.27
Prague,2018,11.79,1.13,0.08,7.93,12.26
Prague,2019,11.5,1.66,0.12,7.64,11.65
Prague,2020,11.18,2.08,0.05,7.64,11.58
Prague,2021,9.74,1.86,0.18,7.62,11.63
Prague,2022,11.16,1.87,0.1,7.89,12.28
Prague,2023,11.79,2.12,0.15,7.49,12.06
Prague,2024,13.84,2.18,0.02,8.5,13.88
Rio de Janeiro,1980,23.36,2.85,0.0,9.2,17.35
Rio de Janeiro,1981,22.8,2.99,0.0,9.42,17.08
Rio de Janeiro,1982,22.95,3.49,0.0,8.96,16.33
Rio de Janeiro,1983,23.2,4.02,0.0,8.33,15.91
Rio de Janeiro,1984,23.53,2.88,0.0,9.29,17.37
Rio de Janeiro,1985,22.87,3.27,0.0,9.54,17.32
Rio de Janeiro,1986,23.44,3.03,0.0,9.29,17.49
Rio de Janeiro,1987,23.2,3.34,0.0,8.93,16.65
Rio de Janeiro,1988,22.84,3.8,0.0,9.27,16.89
Rio de Janeiro,1989,22.71,3.21,0.0,9.26,16.7
Rio de Janeiro,1990,23.62,2.85,0.0,9.4,17.69
Rio de Janeiro,1991,23.1,3.16,0.0,9.43,17.28
Rio de Janeiro,1992,23.35,3.22,0.0,9.01,16.73
Rio de Janeiro,1993,23.7,2.28,0.0,8.94,17.14
Rio de Janeiro,1994,23.57,3.24,0.0,9.44,17.62
Rio de Janeiro,1995,23.55,3.68,0.0,9.16,17.09
Rio de Janeiro,1996,22.92,3.64,0.0,9.11,16.8
Rio de Janeiro,1997,23.63,2.26,0.0,9.44,17.72
Rio de Janeiro,1998,23.64,3.29,0.0,9.04,16.77
Rio de Janeiro,1999,22.68,3.07,0.0,9.38,17.2
Rio de Janeiro,2000,23.1,2.62,0.0,9.34,17.51
Rio de Janeiro,2001,23.88,2.29,0.0,9.73,18.3
Rio de Janeiro,2002,24.34,2.09,0.0,9.66,17.96
Rio de Janeiro,2003,23.57,3.45,0.0,9.32,17.34
Rio de Janeiro,2004,22.82,2.97,0.0,9.28,17.05
Rio de Janeiro,2005,23.43,3.43,0.0,9.01,16.72
Rio de Janeiro,2006,23.35,2.68,0.0,9.44,17.27
Rio de Janeiro,2007,23.67,2.71,0.0,9.34,17.67
Rio de Janeiro,2008,22.81,3.62,0.0,8.88,16.27
Rio de Janeiro,2009,23.46,3.89,0.0,9.01,16.37
Rio de Janeiro,2010,23.42,2.96,0.0,9.39,17.48
Rio de Janeiro,2011,23.0,2.65,0.0,9.46,17.41
Rio de Janeiro,2012,23.72,2.36,0.0,9.55,18.02
Rio de Janeiro,2013,23.03,3.53,0.0,9.0,16.64
Rio de Janeiro,2014,24.07,1.82,0.0,9.99,18.96
Rio de Janeiro,2015,24.35,2.78,0.0,8.98,17.12
Rio de Janeiro,2016,23.76,2.82,0.0,9.35,17.25
Rio de Janeiro,2017,23.97,2.51,0.0,9.42,18.42
Rio de Janeiro,2018,23.84,3.41,0.0,9.29,17.86
Rio de Janeiro,2019,24.35,3.2,0.0,9.35,18.51
Rio de Janeiro,2020,23.91,4.02,0.0,9.29,18.16
Rio de Janeiro,2021,23.42,3.0,0.0,9.69,18.9
Rio de Janeiro,2022,23.43,3.56,0.0,9.06,18.56
Rio de Janeiro,2023,24.41,2.78,0.0,9.41,19.07
Rio de Janeiro,2024,24.46,2.84,0.0,9.29,18.36
Riyadh,1980,25.69,0.11,0.0,10.97,22.86
Riyadh,1981,25.65,0.08,0.0,10.98,22.87
Riyadh,1982,24.07,0.32,0.0,10.6,21.65
Riyadh,1983,24.37,0.21,0.0,10.85,22.42
Riyadh,1984,24.79,0.12,0.0,10.88,22.64
Riyadh,1985,25.09,0.11,0.0,10.82,22.52
Riyadh,1986,24.74,0.26,0.0,10.82,22.4
Riyadh,1987,25.97,0.12,0.0,10.9,22.66
Riyadh,1988,25.46,0.17,0.0,10.87,22.62
Riyadh,1989,24.85,0.11,0.0,10.89,22.66
Riyadh,1990,25.71,0.03,0.0,10.97,22.84
Riyadh,1991,25.6,0.08,0.0,10.88,22.49
Riyadh,1992,23.95,0.23,0.0,10.68,22.06
Riyadh,1993,25.21,0.25,0.0,10.79,22.37
Riyadh,1994,25.72,0.03,0.0,10.97,22.59
Riyadh,1995,25.08,0.37,0.0,10.65,22.11
Riyadh,1996,25.62,0.25,0.0,10.74,22.0
Riyadh,1997,24.97,0.33,0.0,10.77,21.97
Riyadh,1998,26.39,0.17,0.0,10.87,22.49
Riyadh,1999,26.46,0.06,0.0,10.95,22.82
Riyadh,2000,25.9,0.09,0.0,10.88,22.65
Riyadh,2001,26.11,0.09,0.0,10.94,22.81
Riyadh,2002,25.89,0.14,0.0,10.82,22.42
Riyadh,2003,26.25,0.2,0.0,10.88,22.53
Riyadh,2004,25.97,0.26,0.0,10.89,22.39
Riyadh,2005,26.15,0.14,0.0,10.84,22.3
Riyadh,2006,25.94,0.22,0.0,10.8,22.09
Riyadh,2007,26.13,0.12,0.0,10.92,22.6
Riyadh,2008,25.74,0.12,0.0,10.83,22.59
Riyadh,2009,26.36,0.15,0.0,10.97,22.55
Riyadh,2010,27.06,0.06,0.0,11.0,22.73
Riyadh,2011,25.8,0.17,0.0,10.77,22.32
Riyadh,2012,26.18,0.1,0.0,10.92,22.52
Riyadh,2013,25.59,0.47,0.0,10.9,22.56
Riyadh,2014,26.16,0.1,0.0,10.93,22.42
Riyadh,2015,26.79,0.28,0.0,10.84,22.29
Riyadh,2016,26.28,0.18,0.0,10.81,22.23
Riyadh,2017,26.83,0.27,0.0,10.57,21.4
Riyadh,2018,27.03,0.25,0.0,10.4,20.71
Riyadh,2019,26.8,0.21,0.0,10.29,20.47
Riyadh,2020,26.68,0.1,0.0,10.51,20.89
Riyadh,2021,27.55,0.08,0.0,10.56,21.23
