city_name,year_month,temperature,weather_code,precipitation,daylight
Hamburg,2008-03,4.7,Drizzle,3.03,11.92
Hamburg,2008-04,7.78,Drizzle,2.0,14.06
Hamburg,2008-05,14.41,Clear sky,0.64,15.95
Hamburg,2008-06,17.37,Drizzle,1.18,16.95
Hamburg,2008-07,18.45,Moderate Rain,4.28,16.42
Hamburg,2008-08,17.44,Drizzle,4.02,14.72
Hamburg,2008-09,13.65,Drizzle,1.02,12.65
Hamburg,2008-10,10.04,Drizzle,2.23,10.53
Hamburg,2008-11,6.23,Drizzle,1.36,8.6
Hamburg,2008-12,2.32,Cloudy,0.55,7.56
Hamburg,2009-01,0.2,Cloudy,1.19,8.15
Hamburg,2009-02,1.44,Drizzle,1.61,9.84
Hamburg,2009-03,4.95,Drizzle,2.19,11.9
Hamburg,2009-04,11.91,Clear sky,1.07,14.05
Hamburg,2009-05,13.14,Cloudy,1.89,15.94
Hamburg,2009-06,14.66,Drizzle,2.25,16.95
Hamburg,2009-07,18.36,Moderate Rain,3.66,16.43
Hamburg,2009-08,19.05,Drizzle,0.99,14.74
Hamburg,2009-09,15.35,Drizzle,1.21,12.67
Hamburg,2009-10,8.58,Drizzle,2.03,10.54
Hamburg,2009-11,8.26,Drizzle,3.75,8.62
Hamburg,2009-12,0.84,Cloudy,2.37,7.57
Hamburg,2010-01,-3.92,Snow fall,1.05,8.14
Hamburg,2010-02,-1.2,Snow fall,2.0,9.83
Hamburg,2010-03,4.3,Cloudy,2.17,11.89
Hamburg,2010-04,8.38,Drizzle,0.88,14.03
Hamburg,2010-05,10.02,Cloudy,2.72,15.92
Hamburg,2010-06,16.0,Cloudy,0.96,16.95
Hamburg,2010-07,21.51,Drizzle,1.01,16.44
Hamburg,2010-08,17.18,Drizzle,4.75,14.75
Hamburg,2010-09,13.37,Drizzle,3.73,12.69
Hamburg,2010-10,9.63,Drizzle,1.28,10.56
Hamburg,2010-11,4.62,Cloudy,2.95,8.63
Hamburg,2010-12,-4.31,Snow fall,1.49,7.57
Hamburg,2011-01,1.58,Cloudy,1.57,8.13
Hamburg,2011-02,0.98,Cloudy,2.33,9.81
Hamburg,2011-03,4.01,Cloudy,0.49,11.87
Hamburg,2011-04,11.89,Cloudy,0.49,14.01
Hamburg,2011-05,14.15,Drizzle,1.37,15.91
Hamburg,2011-06,16.82,Drizzle,4.34,16.94
Hamburg,2011-07,16.76,Drizzle,2.75,16.45
Hamburg,2011-08,17.36,Moderate Rain,5.34,14.77
Hamburg,2011-09,15.28,Drizzle,1.77,12.7
Hamburg,2011-10,10.29,Cloudy,1.09,10.58
Hamburg,2011-11,5.6,Cloudy,0.09,8.64
Hamburg,2011-12,4.5,Drizzle,3.31,7.57
Hamburg,2012-01,2.46,Drizzle,2.87,8.12
Hamburg,2012-02,-0.19,Drizzle,0.82,9.83
Hamburg,2012-03,6.81,Cloudy,0.38,11.92
Hamburg,2012-04,7.75,Drizzle,1.59,14.06
Hamburg,2012-05,13.85,Drizzle,2.07,15.95
Hamburg,2012-06,14.83,Drizzle,2.54,16.95
Hamburg,2012-07,17.28,Drizzle,3.16,16.42
Hamburg,2012-08,18.17,Drizzle,2.13,14.72
Hamburg,2012-09,14.05,Drizzle,1.78,12.65
Hamburg,2012-10,9.75,Cloudy,2.16,10.52
Hamburg,2012-11,5.78,Drizzle,1.21,8.6
Hamburg,2012-12,1.29,Snow fall,2.81,7.57
Hamburg,2013-01,1.18,Snow fall,1.91,8.15
Hamburg,2013-02,0.3,Snow fall,1.2,9.84
Hamburg,2013-03,-1.16,Cloudy,0.81,11.91
Hamburg,2013-04,7.28,Cloudy,0.87,14.05
Hamburg,2013-05,12.75,Drizzle,3.96,15.94
Hamburg,2013-06,15.62,Drizzle,2.34,16.95
Hamburg,2013-07,19.17,Cloudy,1.28,16.43
Hamburg,2013-08,18.63,Drizzle,0.84,14.74
Hamburg,2013-09,13.81,Drizzle,3.19,12.67
Hamburg,2013-10,11.78,Drizzle,2.21,10.54
Hamburg,2013-11,5.82,Drizzle,2.05,8.62
Hamburg,2013-12,5.01,Drizzle,1.65,7.57
Hamburg,2014-01,2.0,Drizzle,1.62,8.14
Hamburg,2014-02,5.06,Drizzle,1.5,9.83
Hamburg,2014-03,7.06,Drizzle,0.72,11.89
Hamburg,2014-04,11.02,Cloudy,2.76,14.03
Hamburg,2014-05,12.95,Cloudy,2.48,15.92
Hamburg,2014-06,16.24,Drizzle,1.58,16.94
Hamburg,2014-07,20.51,Drizzle,2.24,16.44
Hamburg,2014-08,16.97,Drizzle,1.92,14.75
Hamburg,2014-09,16.28,Drizzle,1.23,12.68
Hamburg,2014-10,13.04,Drizzle,1.83,10.56
Hamburg,2014-11,7.53,Cloudy,0.63,8.63
Hamburg,2014-12,3.15,Drizzle,3.11,7.57
Hamburg,2015-01,2.93,Cloudy,3.05,8.13
Hamburg,2015-02,2.25,Cloudy,0.8,9.81
Hamburg,2015-03,5.67,Cloudy,2.2,11.87
Hamburg,2015-04,8.01,Cloudy,0.96,14.02
Hamburg,2015-05,11.51,Drizzle,2.02,15.91
Hamburg,2015-06,15.07,Cloudy,1.44,16.94
Hamburg,2015-07,18.02,Drizzle,3.35,16.45
Hamburg,2015-08,19.28,Drizzle,3.95,14.77
Hamburg,2015-09,13.72,Drizzle,1.77,12.7
Hamburg,2015-10,9.23,Cloudy,1.87,10.57
Hamburg,2015-11,8.16,Drizzle,3.62,8.64
Hamburg,2015-12,7.96,Drizzle,1.3,7.57
Hamburg,2016-01,0.7,Snow fall,1.87,8.12
Hamburg,2016-02,3.37,Snow fall,3.11,9.83
Hamburg,2016-03,4.35,Cloudy,1.1,11.92
Hamburg,2016-04,7.8,Drizzle,2.03,14.07
Hamburg,2016-05,14.7,Drizzle,1.68,15.95
Hamburg,2016-06,17.65,Drizzle,3.24,16.95
Hamburg,2016-07,18.43,Drizzle,3.05,16.42
Hamburg,2016-08,17.75,Drizzle,1.45,14.72
Hamburg,2016-09,17.78,Cloudy,0.81,12.65
Hamburg,2016-10,9.72,Drizzle,1.0,10.52
Hamburg,2016-11,4.0,Cloudy,1.56,8.6
Hamburg,2016-12,4.16,Cloudy,1.33,7.57
Hamburg,2017-01,0.12,Cloudy,1.99,8.15
Hamburg,2017-02,2.75,Drizzle,1.51,9.85
Hamburg,2017-03,6.7,Drizzle,1.85,11.91
Hamburg,2017-04,7.38,Drizzle,1.93,14.05
Hamburg,2017-05,13.74,Drizzle,2.08,15.94
Hamburg,2017-06,16.94,Drizzle,4.14,16.95
Hamburg,2017-07,17.06,Moderate Rain,4.52,16.43
Hamburg,2017-08,17.14,Drizzle,2.65,14.73
Hamburg,2017-09,13.92,Drizzle,2.66,12.66
Hamburg,2017-10,12.25,Drizzle,3.0,10.54
Hamburg,2017-11,6.21,Drizzle,3.18,8.61
Hamburg,2017-12,3.96,Snow fall,2.31,7.57
Hamburg,2018-01,3.43,Drizzle,3.22,8.14
Hamburg,2018-02,-1.13,Cloudy,0.61,9.83
Hamburg,2018-03,1.78,Drizzle,1.94,11.89
Hamburg,2018-04,11.4,Drizzle,2.28,14.03
Hamburg,2018-05,17.19,Clear sky,0.43,15.93
Hamburg,2018-06,18.03,Drizzle,1.82,16.94
Hamburg,2018-07,20.55,Cloudy,1.16,16.44
Hamburg,2018-08,19.89,Drizzle,1.26,14.75
Hamburg,2018-09,15.65,Drizzle,0.82,12.68
Hamburg,2018-10,11.85,Drizzle,1.07,10.56
Hamburg,2018-11,6.09,Cloudy,0.79,8.63
Hamburg,2018-12,5.2,Drizzle,2.43,7.57
Hamburg,2019-01,1.94,Drizzle,1.99,8.13
Hamburg,2019-02,4.82,Drizzle,1.52,9.82
Hamburg,2019-03,6.81,Drizzle,2.49,11.87
Hamburg,2019-04,9.73,Clear sky,1.13,14.02
Hamburg,2019-05,11.42,Drizzle,2.29,15.91
Hamburg,2019-06,19.49,Cloudy,2.3,16.94
Hamburg,2019-07,18.54,Drizzle,1.57,16.45
Hamburg,2019-08,19.46,Drizzle,1.91,14.77
Hamburg,2019-09,14.84,Drizzle,3.2,12.7
Hamburg,2019-10,11.1,Cloudy,3.38,10.57
Hamburg,2019-11,5.74,Drizzle,2.79,8.64
Hamburg,2019-12,4.86,Drizzle,1.53,7.57
Hamburg,2020-01,5.33,Cloudy,2.25,8.12
Hamburg,2020-02,5.86,Drizzle,4.64,9.83
Hamburg,2020-03,5.46,Drizzle,1.52,11.93
Hamburg,2020-04,9.53,Clear sky,0.73,14.07
Hamburg,2020-05,11.94,Drizzle,1.28,15.95
Hamburg,2020-06,18.02,Cloudy,2.46,16.95
Hamburg,2020-07,16.67,Drizzle,2.83,16.42
Hamburg,2020-08,20.89,Drizzle,1.83,14.72
Hamburg,2020-09,15.02,Drizzle,1.41,12.65
Hamburg,2020-10,11.25,Drizzle,2.69,10.52
Hamburg,2020-11,7.78,Drizzle,1.0,8.6
Hamburg,2020-12,3.97,Drizzle,2.41,7.56
Hamburg,2021-01,1.63,Snow fall,2.64,8.15
Hamburg,2021-02,1.95,Snow fall,1.48,9.85
Hamburg,2021-03,5.22,Cloudy,2.04,11.91
Hamburg,2021-04,6.2,Drizzle,1.57,14.05
Hamburg,2021-05,10.89,Moderate Rain,4.07,15.94
Hamburg,2021-06,19.01,Cloudy,2.4,16.95
Hamburg,2021-07,19.49,Drizzle,2.47,16.43
Hamburg,2021-08,16.71,Drizzle,3.7,14.73
Hamburg,2021-09,15.68,Drizzle,1.43,12.66
Hamburg,2021-10,11.25,Drizzle,1.92,10.54
Hamburg,2021-11,6.92,Drizzle,1.7,8.61
Hamburg,2021-12,2.81,Snow fall,2.14,7.57
Hamburg,2022-01,4.51,Drizzle,1.64,8.14
Hamburg,2022-02,5.2,Drizzle,5.15,9.83
Hamburg,2022-03,4.83,Clear sky,0.44,11.89
Hamburg,2022-04,7.66,Cloudy,1.45,14.04
Hamburg,2022-05,13.59,Drizzle,2.1,15.93
Hamburg,2022-06,17.43,Drizzle,0.9,16.95
Hamburg,2022-07,18.43,Drizzle,1.6,16.44
Hamburg,2022-08,20.65,Cloudy,0.64,14.75
Hamburg,2022-09,13.85,Drizzle,3.09,12.68
Hamburg,2022-10,12.98,Drizzle,1.25,10.55
Hamburg,2022-11,6.75,Drizzle,1.44,8.63
Hamburg,2022-12,2.15,Snow fall,3.13,7.57
Hamburg,2023-01,4.77,Drizzle,3.02,8.13
Hamburg,2023-02,3.9,Cloudy,1.81,9.82
Hamburg,2023-03,5.68,Snow fall,3.24,11.87
Hamburg,2023-04,7.73,Drizzle,1.94,14.02
Hamburg,2023-05,13.1,Cloudy,0.75,15.92
Hamburg,2023-06,18.94,Drizzle,1.8,16.94
Hamburg,2023-07,17.91,Moderate Rain,4.77,16.45
Hamburg,2023-08,17.83,Drizzle,3.85,14.76
Hamburg,2023-09,17.64,Clear sky,1.08,12.7
Hamburg,2023-10,11.82,Drizzle,5.3,10.57
Hamburg,2023-11,6.05,Drizzle,3.53,8.64
Hamburg,2023-12,4.25,Drizzle,4.19,7.57
Hamburg,2024-01,2.1,Snow fall,3.27,8.12
Hamburg,2024-02,6.46,Drizzle,3.93,9.83
Hamburg,2024-03,7.65,Drizzle,1.34,11.93
Hamburg,2024-04,10.05,Drizzle,2.92,14.07
Hamburg,2024-05,16.25,Moderate Rain,3.08,15.96
Hamburg,2024-06,16.13,Drizzle,3.3,16.95
Hamburg,2024-07,18.36,Drizzle,2.41,16.41
Hamburg,2024-08,19.24,Drizzle,1.81,14.71
Hamburg,2024-09,16.11,Drizzle,2.97,12.64
Hamburg,2024-10,10.95,Cloudy,3.41,10.65
Hanoi,1980-01,17.21,Cloudy,0.77,11.01
Hanoi,1980-02,16.16,Cloudy,0.99,11.45
Hanoi,1980-03,23.15,Drizzle,2.0,12.04
Hanoi,1980-04,24.56,Drizzle,0.73,12.64
Hanoi,1980-05,27.29,Moderate Rain,8.88,13.14
Hanoi,1980-06,27.43,Moderate Rain,11.52,13.39
Hanoi,1980-07,28.36,Moderate Rain,11.76,13.27
Hanoi,1980-08,27.73,Moderate Rain,13.88,12.83
Hanoi,1980-09,26.02,Moderate Rain,10.19,12.26
Hanoi,1980-10,24.07,Drizzle,5.49,11.66
Hanoi,1980-11,22.63,Drizzle,0.39,11.14
Hanoi,1980-12,17.07,Drizzle,1.56,10.88
Hanoi,1981-01,17.18,Drizzle,0.85,11.02
Hanoi,1981-02,18.6,Drizzle,1.16,11.46
Hanoi,1981-03,22.5,Drizzle,3.26,12.03
Hanoi,1981-04,25.72,Drizzle,8.17,12.64
Hanoi,1981-05,25.9,Moderate Rain,10.14,13.14
Hanoi,1981-06,27.69,Moderate Rain,7.14,13.39
Hanoi,1981-07,27.87,Moderate Rain,9.96,13.27
Hanoi,1981-08,28.18,Moderate Rain,10.71,12.83
Hanoi,1981-09,26.83,Moderate Rain,8.17,12.26
Hanoi,1981-10,23.17,Moderate Rain,8.66,11.66
Hanoi,1981-11,19.98,Cloudy,2.92,11.14
Hanoi,1981-12,15.93,Cloudy,0.24,10.88
Hanoi,1982-01,17.49,Drizzle,0.93,11.01
Hanoi,1982-02,16.91,Drizzle,1.85,11.45
Hanoi,1982-03,21.25,Drizzle,1.39,12.03
Hanoi,1982-04,22.97,Drizzle,4.05,12.63
Hanoi,1982-05,26.98,Cloudy,3.85,13.14
Hanoi,1982-06,28.12,Moderate Rain,7.63,13.39
Hanoi,1982-07,28.68,Moderate Rain,7.68,13.27
Hanoi,1982-08,27.57,Moderate Rain,12.5,12.84
Hanoi,1982-09,25.64,Moderate Rain,14.85,12.26
Hanoi,1982-10,24.84,Drizzle,7.51,11.66
Hanoi,1982-11,21.4,Drizzle,3.4,11.14
Hanoi,1982-12,14.97,Cloudy,0.43,10.88
Hanoi,1983-01,13.99,Drizzle,2.47,11.01
Hanoi,1983-02,16.54,Drizzle,1.25,11.45
Hanoi,1983-03,19.76,Drizzle,1.32,12.02
Hanoi,1983-04,25.09,Drizzle,1.47,12.63
Hanoi,1983-05,28.04,Drizzle,4.13,13.13
Hanoi,1983-06,29.31,Drizzle,4.28,13.39
Hanoi,1983-07,30.41,Moderate Rain,9.98,13.27
Hanoi,1983-08,27.5,Moderate Rain,7.41,12.84
Hanoi,1983-09,27.36,Moderate Rain,5.85,12.27
Hanoi,1983-10,23.95,Moderate Rain,13.46,11.67
Hanoi,1983-11,19.65,Clear sky,1.16,11.15
Hanoi,1983-12,15.52,Cloudy,0.88,10.88
Hanoi,1984-01,13.3,Cloudy,0.29,11.01
Hanoi,1984-02,15.46,Drizzle,0.83,11.46
Hanoi,1984-03,20.2,Drizzle,0.77,12.04
Hanoi,1984-04,25.41,Drizzle,2.61,12.64
Hanoi,1984-05,26.21,Drizzle,5.93,13.14
Hanoi,1984-06,28.28,Moderate Rain,13.13,13.39
Hanoi,1984-07,28.76,Moderate Rain,4.27,13.27
Hanoi,1984-08,27.66,Moderate Rain,8.68,12.83
Hanoi,1984-09,26.48,Moderate Rain,5.42,12.25
Hanoi,1984-10,22.69,Clear sky,5.76,11.65
Hanoi,1984-11,21.77,Cloudy,2.02,11.14
Hanoi,1984-12,16.44,Cloudy,0.54,10.88
Hanoi,1985-01,14.42,Drizzle,1.25,11.02
Hanoi,1985-02,18.15,Drizzle,1.74,11.46
Hanoi,1985-03,17.76,Drizzle,1.34,12.03
Hanoi,1985-04,22.57,Drizzle,3.01,12.64
Hanoi,1985-05,27.51,Drizzle,2.99,13.14
Hanoi,1985-06,28.65,Moderate Rain,10.35,13.39
Hanoi,1985-07,27.94,Moderate Rain,6.38,13.27
Hanoi,1985-08,27.47,Moderate Rain,12.31,12.83
Hanoi,1985-09,26.1,Drizzle,9.23,12.26
Hanoi,1985-10,24.26,Drizzle,6.62,11.66
Hanoi,1985-11,20.83,Drizzle,4.94,11.14
Hanoi,1985-12,16.87,Cloudy,0.36,10.88
Hanoi,1986-01,16.34,Cloudy,0.82,11.01
Hanoi,1986-02,15.92,Drizzle,1.82,11.46
Hanoi,1986-03,20.56,Drizzle,0.45,12.03
Hanoi,1986-04,25.09,Drizzle,6.72,12.63
Hanoi,1986-05,26.14,Moderate Rain,12.79,13.14
Hanoi,1986-06,28.17,Moderate Rain,13.61,13.39
Hanoi,1986-07,28.26,Moderate Rain,8.62,13.27
Hanoi,1986-08,27.82,Moderate Rain,7.71,12.84
Hanoi,1986-09,26.31,Moderate Rain,8.33,12.26
Hanoi,1986-10,23.47,Drizzle,3.75,11.66
Hanoi,1986-11,19.84,Cloudy,2.94,11.14
Hanoi,1986-12,18.35,Cloudy,0.55,10.88
Hanoi,1987-01,18.34,Drizzle,0.86,11.01
Hanoi,1987-02,20.55,Cloudy,0.6,11.45
Hanoi,1987-03,24.41,Drizzle,1.34,12.02
Hanoi,1987-04,24.33,Cloudy,2.46,12.63
Hanoi,1987-05,28.65,Moderate Rain,6.38,13.13
Hanoi,1987-06,28.91,Moderate Rain,8.1,13.39
Hanoi,1987-07,28.7,Moderate Rain,9.67,13.27
Hanoi,1987-08,28.22,Moderate Rain,12.19,12.84
Hanoi,1987-09,26.38,Drizzle,6.87,12.27
Hanoi,1987-10,24.67,Drizzle,3.91,11.67
Hanoi,1987-11,20.7,Drizzle,3.7,11.15
Hanoi,1987-12,15.5,Clear sky,0.02,10.88
Hanoi,1988-01,17.35,Drizzle,1.39,11.01
Hanoi,1988-02,16.74,Drizzle,2.31,11.46
Hanoi,1988-03,18.39,Drizzle,0.82,12.04
Hanoi,1988-04,23.1,Drizzle,2.41,12.64
Hanoi,1988-05,27.72,Moderate Rain,6.84,13.14
Hanoi,1988-06,28.7,Moderate Rain,4.11,13.39
Hanoi,1988-07,29.09,Moderate Rain,5.39,13.27
Hanoi,1988-08,27.94,Moderate Rain,6.64,12.83
Hanoi,1988-09,26.63,Cloudy,3.96,12.25
Hanoi,1988-10,22.91,Moderate Rain,14.46,11.65
Hanoi,1988-11,19.6,Clear sky,0.78,11.14
Hanoi,1988-12,18.13,Cloudy,0.18,10.88
Hanoi,1989-01,14.75,Drizzle,1.96,11.02
Hanoi,1989-02,16.76,Drizzle,0.55,11.46
Hanoi,1989-03,19.88,Drizzle,4.32,12.04
Hanoi,1989-04,24.7,Cloudy,1.3,12.64
Hanoi,1989-05,26.43,Moderate Rain,9.49,13.14
Hanoi,1989-06,28.0,Moderate Rain,20.72,13.39
Hanoi,1989-07,28.39,Moderate Rain,8.41,13.27
Hanoi,1989-08,28.03,Drizzle,6.56,12.83
Hanoi,1989-09,27.13,Drizzle,4.19,12.26
Hanoi,1989-10,23.65,Drizzle,8.16,11.66
Hanoi,1989-11,20.48,Drizzle,0.46,11.14
Hanoi,1989-12,17.97,Drizzle,0.75,10.88
Hanoi,1990-01,16.87,Drizzle,1.47,11.01
Hanoi,1990-02,17.91,Drizzle,3.46,11.46
Hanoi,1990-03,20.64,Drizzle,2.94,12.03
Hanoi,1990-04,24.71,Drizzle,2.32,12.63
Hanoi,1990-05,25.34,Moderate Rain,15.1,13.14
Hanoi,1990-06,28.17,Moderate Rain,8.37,13.39
Hanoi,1990-07,28.13,Moderate Rain,8.89,13.27
Hanoi,1990-08,29.43,Drizzle,4.39,12.84
Hanoi,1990-09,27.43,Moderate Rain,7.61,12.26
Hanoi,1990-10,24.16,Drizzle,6.52,11.66
Hanoi,1990-11,21.63,Cloudy,4.8,11.14
Hanoi,1990-12,18.72,Drizzle,0.43,10.88
Hanoi,1991-01,17.61,Drizzle,1.34,11.01
Hanoi,1991-02,18.92,Cloudy,0.63,11.45
Hanoi,1991-03,22.85,Drizzle,2.75,12.03
Hanoi,1991-04,24.34,Cloudy,2.05,12.63
Hanoi,1991-05,27.16,Drizzle,4.8,13.13
Hanoi,1991-06,28.44,Moderate Rain,8.02,13.39
Hanoi,1991-07,28.65,Drizzle,7.85,13.27
Hanoi,1991-08,27.8,Moderate Rain,6.57,12.84
Hanoi,1991-09,27.3,Drizzle,3.72,12.27
Hanoi,1991-10,24.14,Clear sky,2.51,11.67
Hanoi,1991-11,20.2,Drizzle,2.18,11.15
Hanoi,1991-12,18.25,Cloudy,1.03,10.88
Hanoi,1992-01,15.44,Cloudy,2.59,11.01
Hanoi,1992-02,16.78,Drizzle,1.3,11.46
Hanoi,1992-03,20.84,Drizzle,1.08,12.04
Hanoi,1992-04,25.51,Cloudy,0.79,12.64
Hanoi,1992-05,27.34,Drizzle,6.97,13.14
Hanoi,1992-06,28.01,Moderate Rain,14.41,13.39
Hanoi,1992-07,27.87,Moderate Rain,9.24,13.27
Hanoi,1992-08,28.15,Moderate Rain,5.31,12.83
Hanoi,1992-09,27.04,Moderate Rain,8.63,12.25
Hanoi,1992-10,23.18,Cloudy,0.46,11.65
Hanoi,1992-11,19.55,Cloudy,0.51,11.14
Hanoi,1992-12,18.64,Drizzle,1.19,10.88
Hanoi,1993-01,15.22,Cloudy,0.74,11.02
Hanoi,1993-02,18.88,Drizzle,1.95,11.46
Hanoi,1993-03,21.09,Drizzle,0.72,12.04
Hanoi,1993-04,24.71,Cloudy,4.05,12.64
Hanoi,1993-05,27.17,Moderate Rain,10.0,13.14
Hanoi,1993-06,29.35,Moderate Rain,7.13,13.39
Hanoi,1993-07,29.48,Moderate Rain,4.45,13.27
Hanoi,1993-08,27.86,Moderate Rain,9.73,12.83
Hanoi,1993-09,26.35,Moderate Rain,8.28,12.26
Hanoi,1993-10,23.3,Cloudy,1.05,11.66
Hanoi,1993-11,21.09,Cloudy,0.88,11.14
Hanoi,1993-12,16.28,Cloudy,0.55,10.88
Hanoi,1994-01,17.84,Drizzle,0.62,11.01
Hanoi,1994-02,19.39,Drizzle,1.48,11.46
Hanoi,1994-03,19.0,Drizzle,2.66,12.03
Hanoi,1994-04,26.33,Drizzle,1.63,12.63
Hanoi,1994-05,27.36,Moderate Rain,10.42,13.14
Hanoi,1994-06,27.53,Moderate Rain,8.16,13.39
Hanoi,1994-07,27.64,Moderate Rain,16.4,13.27
Hanoi,1994-08,27.55,Moderate Rain,9.61,12.84
Hanoi,1994-09,25.88,Moderate Rain,12.19,12.26
Hanoi,1994-10,23.09,Drizzle,3.42,11.66
Hanoi,1994-11,22.05,Cloudy,1.24,11.14
Hanoi,1994-12,18.27,Cloudy,2.63,10.88
Hanoi,1995-01,14.98,Drizzle,1.64,11.01
Hanoi,1995-02,16.75,Drizzle,0.86,11.45
Hanoi,1995-03,20.47,Drizzle,0.91,12.03
Hanoi,1995-04,25.04,Cloudy,3.4,12.63
Hanoi,1995-05,26.75,Moderate Rain,6.74,13.13
Hanoi,1995-06,28.77,Moderate Rain,8.31,13.39
Hanoi,1995-07,28.41,Moderate Rain,6.81,13.27
Hanoi,1995-08,27.28,Moderate Rain,13.74,12.84
Hanoi,1995-09,26.43,Moderate Rain,6.16,12.27
Hanoi,1995-10,25.33,Drizzle,1.28,11.67
Hanoi,1995-11,19.89,Cloudy,3.19,11.15
Hanoi,1995-12,16.7,Cloudy,0.21,10.88
Hanoi,1996-01,15.89,Drizzle,1.42,11.01
Hanoi,1996-02,15.3,Drizzle,1.29,11.46
Hanoi,1996-03,21.17,Drizzle,2.66,12.04
Hanoi,1996-04,21.44,Drizzle,1.57,12.64
Hanoi,1996-05,26.82,Drizzle,5.97,13.14
Hanoi,1996-06,28.64,Drizzle,4.58,13.39
Hanoi,1996-07,29.22,Drizzle,8.11,13.26
Hanoi,1996-08,27.65,Moderate Rain,16.02,12.83
Hanoi,1996-09,26.44,Moderate Rain,13.83,12.25
Hanoi,1996-10,24.76,Drizzle,2.25,11.65
Hanoi,1996-11,21.1,Drizzle,8.05,11.14
Hanoi,1996-12,16.94,Cloudy,0.31,10.88
Hanoi,1997-01,17.29,Cloudy,0.93,11.02
Hanoi,1997-02,16.35,Drizzle,0.59,11.46
Hanoi,1997-03,21.1,Drizzle,3.47,12.04
Hanoi,1997-04,24.32,Moderate Rain,7.6,12.64
Hanoi,1997-05,27.61,Cloudy,2.66,13.14
Hanoi,1997-06,28.94,Moderate Rain,5.8,13.39
Hanoi,1997-07,27.34,Moderate Rain,14.2,13.27
Hanoi,1997-08,28.03,Moderate Rain,11.61,12.83
Hanoi,1997-09,24.75,Moderate Rain,8.21,12.26
Hanoi,1997-10,24.63,Drizzle,3.39,11.66
Hanoi,1997-11,22.48,Cloudy,0.25,11.14
Hanoi,1997-12,18.31,Cloudy,1.05,10.88
Hanoi,1998-01,17.26,Drizzle,0.9,11.02
Hanoi,1998-02,19.14,Drizzle,0.72,11.46
Hanoi,1998-03,21.98,Cloudy,0.57,12.03
Hanoi,1998-04,26.35,Drizzle,5.57,12.63
Hanoi,1998-05,27.68,Moderate Rain,11.75,13.14
Hanoi,1998-06,29.3,Moderate Rain,14.45,13.39
Hanoi,1998-07,29.84,Drizzle,4.73,13.27
Hanoi,1998-08,28.65,Drizzle,5.52,12.84
Hanoi,1998-09,26.95,Moderate Rain,6.49,12.26
Hanoi,1998-10,24.7,Drizzle,3.87,11.66
Hanoi,1998-11,22.08,Cloudy,0.56,11.14
Hanoi,1998-12,18.55,Cloudy,0.47,10.88
Hanoi,1999-01,17.29,Cloudy,0.52,11.01
Hanoi,1999-02,19.06,Drizzle,0.68,11.45
Hanoi,1999-03,21.85,Cloudy,0.87,12.03
Hanoi,1999-04,24.97,Drizzle,4.41,12.63
Hanoi,1999-05,25.42,Moderate Rain,6.4,13.14
Hanoi,1999-06,28.58,Moderate Rain,7.37,13.39
Hanoi,1999-07,29.35,Moderate Rain,4.09,13.27
Hanoi,1999-08,27.45,Moderate Rain,11.06,12.84
Hanoi,1999-09,26.79,Moderate Rain,3.32,12.27
Hanoi,1999-10,24.52,Drizzle,5.62,11.67
Hanoi,1999-11,20.85,Drizzle,3.08,11.15
Hanoi,1999-12,15.12,Cloudy,1.23,10.88
Hanoi,2000-01,17.34,Drizzle,0.79,11.01
Hanoi,2000-02,16.2,Drizzle,0.97,11.46
Hanoi,2000-03,20.32,Drizzle,1.2,12.04
Hanoi,2000-04,24.98,Cloudy,7.75,12.64
Hanoi,2000-05,26.46,Moderate Rain,7.35,13.15
Hanoi,2000-06,27.83,Drizzle,3.96,13.39
Hanoi,2000-07,28.27,Moderate Rain,9.97,13.26
Hanoi,2000-08,28.05,Moderate Rain,7.26,12.83
Hanoi,2000-09,25.91,Moderate Rain,7.01,12.25
Hanoi,2000-10,23.94,Drizzle,8.22,11.65
Hanoi,2000-11,20.07,Clear sky,0.46,11.14
Hanoi,2000-12,18.91,Cloudy,0.22,10.88
Hanoi,2001-01,17.73,Drizzle,1.42,11.02
Hanoi,2001-02,16.98,Drizzle,1.68,11.46
Hanoi,2001-03,21.09,Drizzle,3.19,12.04
Hanoi,2001-04,24.93,Cloudy,2.24,12.64
Hanoi,2001-05,26.26,Moderate Rain,8.93,13.14
Hanoi,2001-06,27.97,Moderate Rain,11.12,13.39
Hanoi,2001-07,28.32,Moderate Rain,9.36,13.27
Hanoi,2001-08,27.58,Moderate Rain,8.59,12.83
Hanoi,2001-09,27.0,Drizzle,5.91,12.26
Hanoi,2001-10,25.15,Drizzle,5.98,11.66
Hanoi,2001-11,19.87,Clear sky,0.76,11.14
Hanoi,2001-12,16.6,Cloudy,1.05,10.88
Hanoi,2002-01,16.41,Cloudy,0.76,11.02
Hanoi,2002-02,18.94,Drizzle,0.84,11.46
Hanoi,2002-03,21.99,Drizzle,1.0,12.03
Hanoi,2002-04,25.7,Drizzle,1.56,12.64
Hanoi,2002-05,26.76,Moderate Rain,13.14,13.14
Hanoi,2002-06,28.6,Moderate Rain,8.96,13.39
Hanoi,2002-07,28.56,Moderate Rain,6.53,13.27
Hanoi,2002-08,27.33,Drizzle,8.21,12.84
Hanoi,2002-09,26.51,Drizzle,4.26,12.26
Hanoi,2002-10,24.03,Drizzle,5.15,11.66
